product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,Temperature Difference,wear_torque_ratio,risk_level,equipment_age_years,maintenance_date
L54206,L,300.6,310.7,1543,39.6,60,0,No Failure,10.099999999999966,1.5151515151515151,Low Risk,10,2024-10-19 18:00:00
L54207,L,300.6,310.6,1508,34.8,62,0,No Failure,10.0,1.781609195402299,Low Risk,2,2024-10-19 19:00:00
M21888,M,300.6,310.6,1403,50.4,64,0,No Failure,10.0,1.2698412698412698,Low Risk,8,2024-10-19 20:00:00
L54209,L,300.6,310.6,1454,39.7,67,0,No Failure,10.0,1.6876574307304784,Low Risk,2,2024-10-19 21:00:00
L54210,L,300.7,310.8,1772,27.3,69,0,No Failure,10.100000000000023,2.5274725274725274,Low Risk,2,2024-10-19 22:00:00
L54211,L,300.7,310.8,1479,49.1,71,0,No Failure,10.100000000000023,1.446028513238289,Low Risk,7,2024-10-19 23:00:00
L54212,L,300.7,310.9,1723,31.0,73,0,No Failure,10.199999999999989,2.3548387096774195,Low Risk,7,2024-10-20 00:00:00
M21893,M,300.7,310.8,1469,46.4,75,0,No Failure,10.100000000000023,1.6163793103448276,Low Risk,1,2024-10-20 01:00:00
H36448,H,300.6,310.6,1830,26.2,78,0,No Failure,10.0,2.9770992366412217,Low Risk,9,2024-10-20 02:00:00
L54215,L,300.6,310.6,1497,38.2,83,0,No Failure,10.0,2.1727748691099475,Low Risk,1,2024-10-20 03:00:00
L54216,L,300.7,310.6,1540,52.7,85,0,No Failure,9.900000000000034,1.6129032258064515,Low Risk,4,2024-10-20 04:00:00
L54217,L,300.6,310.6,1514,39.5,87,0,No Failure,10.0,2.2025316455696204,Low Risk,9,2024-10-20 05:00:00
L54218,L,300.7,310.6,1654,34.2,89,0,No Failure,9.900000000000034,2.6023391812865495,Low Risk,7,2024-10-20 06:00:00
H36453,H,300.6,310.5,1519,37.0,91,0,No Failure,9.899999999999977,2.4594594594594597,Low Risk,2,2024-10-20 07:00:00
L54220,L,300.7,310.6,1720,30.3,96,0,No Failure,9.900000000000034,3.168316831683168,Low Risk,4,2024-10-20 08:00:00
L54221,L,300.6,310.5,1470,37.7,98,0,No Failure,9.899999999999977,2.59946949602122,Low Risk,10,2024-10-20 09:00:00
L54222,L,300.6,310.5,1642,29.9,100,0,No Failure,9.899999999999977,3.3444816053511706,Low Risk,8,2024-10-20 10:00:00
M21903,M,300.7,310.6,2006,19.1,102,0,No Failure,9.900000000000034,5.340314136125654,Low Risk,14,2024-10-20 11:00:00
M21904,M,300.7,310.6,1505,35.6,105,0,No Failure,9.900000000000034,2.9494382022471908,Low Risk,11,2024-10-20 12:00:00
M21905,M,300.7,310.6,1609,27.6,108,0,No Failure,9.900000000000034,3.913043478260869,Low Risk,4,2024-10-20 13:00:00
M21906,M,300.7,310.5,1863,22.2,111,0,No Failure,9.800000000000011,5.0,Low Risk,3,2024-10-20 14:00:00
L54227,L,300.6,310.4,1401,42.6,114,0,No Failure,9.799999999999955,2.676056338028169,Low Risk,10,2024-10-20 15:00:00
L54228,L,300.6,310.4,2007,19.8,116,0,No Failure,9.799999999999955,5.858585858585858,Low Risk,3,2024-10-20 16:00:00
L54229,L,300.6,310.4,1494,47.3,118,0,No Failure,9.799999999999955,2.494714587737844,Low Risk,3,2024-10-20 17:00:00
L54230,L,300.6,310.4,1457,47.7,120,0,No Failure,9.799999999999955,2.5157232704402515,Low Risk,5,2024-10-20 18:00:00
L54231,L,300.6,310.4,1556,37.7,122,0,No Failure,9.799999999999955,3.236074270557029,Low Risk,7,2024-10-20 19:00:00
H36466,H,300.6,310.4,1510,42.8,124,0,No Failure,9.799999999999955,2.897196261682243,Low Risk,5,2024-10-20 20:00:00
H36467,H,300.7,310.5,1567,38.7,129,0,No Failure,9.800000000000011,3.333333333333333,Low Risk,3,2024-10-20 21:00:00
H36468,H,300.7,310.5,1476,43.1,134,0,No Failure,9.800000000000011,3.109048723897912,Low Risk,12,2024-10-20 22:00:00
L54235,L,300.8,310.6,1663,30.6,139,0,No Failure,9.800000000000011,4.542483660130719,Low Risk,5,2024-10-20 23:00:00
M21916,M,300.8,310.5,1409,50.6,141,0,No Failure,9.699999999999989,2.7865612648221343,Low Risk,9,2024-10-21 00:00:00
L54237,L,300.8,310.6,1666,36.2,144,0,No Failure,9.800000000000011,3.9779005524861875,Low Risk,3,2024-10-21 01:00:00
L54238,L,300.7,310.6,1520,45.9,146,0,No Failure,9.900000000000034,3.1808278867102397,Low Risk,11,2024-10-21 02:00:00
L54239,L,300.6,310.5,1644,33.8,148,0,No Failure,9.899999999999977,4.378698224852071,Low Risk,8,2024-10-21 03:00:00
H36474,H,300.6,310.4,1479,35.6,150,0,No Failure,9.799999999999955,4.213483146067415,Low Risk,14,2024-10-21 04:00:00
L54241,L,300.6,310.4,1446,49.7,155,0,No Failure,9.799999999999955,3.118712273641851,Low Risk,13,2024-10-21 05:00:00
M21922,M,300.6,310.4,1407,51.1,157,0,No Failure,9.799999999999955,3.0724070450097845,Low Risk,6,2024-10-21 06:00:00
L54243,L,300.7,310.4,1234,51.7,160,0,No Failure,9.699999999999989,3.094777562862669,Low Risk,7,2024-10-21 07:00:00
M21924,M,300.8,310.5,1696,29.7,162,0,No Failure,9.699999999999989,5.454545454545455,Low Risk,11,2024-10-21 08:00:00
L54245,L,300.8,310.6,1384,52.9,165,0,No Failure,9.800000000000011,3.119092627599244,Low Risk,11,2024-10-21 09:00:00
M21926,M,300.8,310.7,1572,36.2,167,0,No Failure,9.899999999999977,4.613259668508287,Low Risk,2,2024-10-21 10:00:00
M21927,M,300.8,310.7,1386,42.1,170,0,No Failure,9.899999999999977,4.038004750593824,Low Risk,4,2024-10-21 11:00:00
L54248,L,300.8,310.7,1461,42.8,173,0,No Failure,9.899999999999977,4.042056074766355,Low Risk,6,2024-10-21 12:00:00
L54249,L,300.8,310.7,1525,39.4,175,0,No Failure,9.899999999999977,4.441624365482234,Low Risk,11,2024-10-21 13:00:00
L54250,L,300.7,310.7,1333,61.0,177,0,No Failure,10.0,2.901639344262295,Low Risk,11,2024-10-21 14:00:00
H36485,H,300.7,310.6,1505,40.6,179,0,No Failure,9.900000000000034,4.4088669950738915,Low Risk,5,2024-10-21 15:00:00
M21932,M,300.7,310.6,1439,41.7,184,0,No Failure,9.900000000000034,4.4124700239808154,Low Risk,6,2024-10-21 16:00:00
L54253,L,300.7,310.6,1491,43.2,187,0,No Failure,9.900000000000034,4.328703703703703,Low Risk,1,2024-10-21 17:00:00
M21934,M,300.7,310.6,1488,39.2,189,0,No Failure,9.900000000000034,4.821428571428571,Low Risk,13,2024-10-21 18:00:00
L54255,L,300.7,310.5,1536,47.4,192,0,No Failure,9.800000000000011,4.050632911392405,Low Risk,11,2024-10-21 19:00:00
L54256,L,300.7,310.5,1960,21.0,194,0,No Failure,9.800000000000011,9.238095238095237,Low Risk,12,2024-10-21 20:00:00
M21937,M,300.7,310.5,1594,31.0,196,0,No Failure,9.800000000000011,6.32258064516129,Low Risk,7,2024-10-21 21:00:00
L54258,L,300.7,310.5,1357,52.6,199,0,No Failure,9.800000000000011,3.783269961977186,Low Risk,5,2024-10-21 22:00:00
L54259,L,300.7,310.5,1445,41.1,201,0,No Failure,9.800000000000011,4.890510948905109,Low Risk,6,2024-10-21 23:00:00
L54260,L,300.7,310.4,1543,47.3,203,0,No Failure,9.699999999999989,4.291754756871036,Low Risk,11,2024-10-22 00:00:00
L54261,L,300.7,310.4,1366,52.6,205,0,No Failure,9.699999999999989,3.8973384030418248,Low Risk,1,2024-10-22 01:00:00
L54262,L,300.7,310.3,1458,40.0,207,0,No Failure,9.600000000000023,5.175,Low Risk,3,2024-10-22 02:00:00
L54263,L,300.7,310.4,1416,61.8,209,1,Power Failure,9.699999999999989,3.381877022653722,High Risk,1,2024-10-22 03:00:00
L54264,L,300.6,310.3,1794,24.4,211,0,No Failure,9.699999999999989,8.647540983606557,Low Risk,4,2024-10-22 04:00:00
L54265,L,300.6,310.3,1484,41.0,213,0,No Failure,9.699999999999989,5.195121951219512,Low Risk,7,2024-10-22 05:00:00
L54266,L,300.6,310.4,2514,13.4,215,0,No Failure,9.799999999999955,16.044776119402986,Low Risk,9,2024-10-22 06:00:00
L54267,L,300.6,310.3,1648,30.5,217,1,Tool Wear Failure,9.699999999999989,7.114754098360656,High Risk,11,2024-10-22 07:00:00
M21948,M,300.6,310.3,1614,32.7,0,0,No Failure,9.699999999999989,0.0,Low Risk,2,2024-10-22 08:00:00
L54269,L,300.6,310.2,1622,34.1,3,0,No Failure,9.599999999999966,0.0879765395894428,Low Risk,1,2024-10-22 09:00:00
M21950,M,300.6,310.2,1478,40.1,5,0,No Failure,9.599999999999966,0.12468827930174563,Low Risk,8,2024-10-22 10:00:00
L54271,L,300.6,310.2,1318,51.0,8,0,No Failure,9.599999999999966,0.1568627450980392,Low Risk,2,2024-10-22 11:00:00
L54272,L,300.7,310.2,1493,35.9,10,0,No Failure,9.5,0.2785515320334262,Low Risk,11,2024-10-22 12:00:00
H36507,H,300.7,310.3,1369,50.7,12,0,No Failure,9.600000000000023,0.23668639053254437,Low Risk,8,2024-10-22 13:00:00
L54274,L,300.6,310.2,1447,45.9,17,0,No Failure,9.599999999999966,0.3703703703703704,Low Risk,6,2024-10-22 14:00:00
L54275,L,300.6,310.1,1485,49.9,19,0,No Failure,9.5,0.3807615230460922,Low Risk,2,2024-10-22 15:00:00
L54276,L,300.6,310.2,1489,47.8,21,0,No Failure,9.599999999999966,0.43933054393305443,Low Risk,10,2024-10-22 16:00:00
M21957,M,300.6,310.2,1233,52.3,23,0,No Failure,9.599999999999966,0.4397705544933079,Low Risk,14,2024-10-22 17:00:00
L54278,L,300.7,310.2,1642,32.6,26,0,No Failure,9.5,0.7975460122699386,Low Risk,3,2024-10-22 18:00:00
M21959,M,300.7,310.2,1373,44.1,28,0,No Failure,9.5,0.6349206349206349,Low Risk,4,2024-10-22 19:00:00
L54280,L,300.7,310.2,1569,32.8,31,0,No Failure,9.5,0.9451219512195123,Low Risk,5,2024-10-22 20:00:00
L54281,L,300.8,310.2,1850,22.8,33,0,No Failure,9.399999999999977,1.4473684210526316,Low Risk,14,2024-10-22 21:00:00
M21962,M,300.8,310.3,1494,42.2,35,0,No Failure,9.5,0.8293838862559241,Low Risk,1,2024-10-22 22:00:00
H36517,H,300.8,310.3,1777,30.1,38,0,No Failure,9.5,1.2624584717607972,Low Risk,6,2024-10-22 23:00:00
L54284,L,300.9,310.4,1454,43.1,43,0,No Failure,9.5,0.9976798143851507,Low Risk,14,2024-10-23 00:00:00
L54285,L,300.9,310.4,1536,34.2,45,0,No Failure,9.5,1.3157894736842104,Low Risk,4,2024-10-23 01:00:00
L54286,L,300.8,310.5,1482,39.0,47,0,No Failure,9.699999999999989,1.205128205128205,Low Risk,5,2024-10-23 02:00:00
H36521,H,300.9,310.5,1512,41.2,49,0,No Failure,9.600000000000023,1.1893203883495145,Low Risk,4,2024-10-23 03:00:00
M21968,M,300.8,310.5,1511,35.8,54,0,No Failure,9.699999999999989,1.5083798882681565,Low Risk,4,2024-10-23 04:00:00
L54289,L,300.9,310.5,1599,40.5,57,0,No Failure,9.600000000000023,1.4074074074074074,Low Risk,2,2024-10-23 05:00:00
M21970,M,300.8,310.4,1518,36.0,59,0,No Failure,9.599999999999966,1.6388888888888888,Low Risk,3,2024-10-23 06:00:00
M21971,M,300.8,310.4,1450,39.4,62,0,No Failure,9.599999999999966,1.5736040609137056,Low Risk,5,2024-10-23 07:00:00
L54292,L,300.9,310.4,1427,47.0,65,0,No Failure,9.5,1.3829787234042554,Low Risk,2,2024-10-23 08:00:00
L54293,L,300.9,310.4,1561,32.7,67,0,No Failure,9.5,2.0489296636085625,Low Risk,14,2024-10-23 09:00:00
H36528,H,300.9,310.4,1457,43.8,69,0,No Failure,9.5,1.5753424657534247,Low Risk,6,2024-10-23 10:00:00
M21975,M,301.0,310.6,1460,53.6,74,0,No Failure,9.600000000000023,1.380597014925373,Low Risk,1,2024-10-23 11:00:00
L54296,L,301.0,310.5,1601,33.2,77,0,No Failure,9.5,2.319277108433735,Low Risk,10,2024-10-23 12:00:00
L54297,L,300.9,310.5,1570,40.1,79,0,No Failure,9.600000000000023,1.970074812967581,Low Risk,4,2024-10-23 13:00:00
L54298,L,300.9,310.5,1565,35.9,81,0,No Failure,9.600000000000023,2.256267409470752,Low Risk,8,2024-10-23 14:00:00
L54299,L,301.0,310.5,1378,44.4,83,0,No Failure,9.5,1.8693693693693694,Low Risk,1,2024-10-23 15:00:00
L54300,L,300.9,310.5,2288,16.1,85,0,No Failure,9.600000000000023,5.279503105590062,Low Risk,2,2024-10-23 16:00:00
M21981,M,300.9,310.4,1375,44.7,87,0,No Failure,9.5,1.9463087248322146,Low Risk,2,2024-10-23 17:00:00
L54302,L,300.9,310.4,1788,27.8,90,0,No Failure,9.5,3.237410071942446,Low Risk,4,2024-10-23 18:00:00
M21983,M,300.9,310.4,1576,40.4,92,0,No Failure,9.5,2.2772277227722775,Low Risk,3,2024-10-23 19:00:00
M21984,M,300.8,310.3,1868,24.5,95,0,No Failure,9.5,3.877551020408163,Low Risk,14,2024-10-23 20:00:00
L54305,L,300.7,310.1,1261,56.6,98,0,No Failure,9.400000000000034,1.7314487632508833,Low Risk,10,2024-10-23 21:00:00
M21986,M,300.6,310.0,1542,33.9,100,0,No Failure,9.399999999999977,2.9498525073746316,Low Risk,9,2024-10-23 22:00:00
L54307,L,300.6,310.0,1438,53.8,103,0,No Failure,9.399999999999977,1.9144981412639406,Low Risk,4,2024-10-23 23:00:00
L54308,L,300.6,310.0,1511,36.9,105,0,No Failure,9.399999999999977,2.845528455284553,Low Risk,1,2024-10-24 00:00:00
L54309,L,300.6,310.0,1635,31.0,107,0,No Failure,9.399999999999977,3.4516129032258065,Low Risk,14,2024-10-24 01:00:00
L54310,L,300.6,309.9,1428,48.8,109,0,No Failure,9.299999999999955,2.2336065573770494,Low Risk,2,2024-10-24 02:00:00
M21991,M,300.5,309.8,1410,44.4,111,0,No Failure,9.300000000000011,2.5,Low Risk,2,2024-10-24 03:00:00
L54312,L,300.5,309.9,1423,47.9,114,0,No Failure,9.399999999999977,2.3799582463465554,Low Risk,2,2024-10-24 04:00:00
M21993,M,300.5,309.9,1552,41.3,116,0,No Failure,9.399999999999977,2.8087167070217918,Low Risk,12,2024-10-24 05:00:00
M21994,M,300.5,310.0,1406,50.2,119,0,No Failure,9.5,2.3705179282868523,Low Risk,11,2024-10-24 06:00:00
L54315,L,300.5,309.9,1443,48.3,122,0,No Failure,9.399999999999977,2.525879917184265,Low Risk,8,2024-10-24 07:00:00
M21996,M,300.5,309.9,1343,63.7,124,0,No Failure,9.399999999999977,1.9466248037676608,Low Risk,5,2024-10-24 08:00:00
M21997,M,300.6,310.0,1486,41.2,127,0,No Failure,9.399999999999977,3.08252427184466,Low Risk,3,2024-10-24 09:00:00
L54318,L,300.6,310.1,1297,50.0,130,0,No Failure,9.5,2.6,Low Risk,2,2024-10-24 10:00:00
L54319,L,300.6,310.1,1495,42.3,132,0,No Failure,9.5,3.120567375886525,Low Risk,8,2024-10-24 11:00:00
L54320,L,300.5,309.9,1382,46.5,134,0,No Failure,9.399999999999977,2.881720430107527,Low Risk,13,2024-10-24 12:00:00
M22001,M,300.4,309.8,1356,44.4,136,0,No Failure,9.400000000000034,3.0630630630630633,Low Risk,4,2024-10-24 13:00:00
H36556,H,300.3,309.7,1452,41.5,139,0,No Failure,9.399999999999977,3.3493975903614457,Low Risk,4,2024-10-24 14:00:00
H36557,H,300.3,309.7,1582,30.8,144,0,No Failure,9.399999999999977,4.675324675324675,Low Risk,3,2024-10-24 15:00:00
M22004,M,300.4,309.8,1517,40.3,149,0,No Failure,9.400000000000034,3.6972704714640203,Low Risk,13,2024-10-24 16:00:00
L54325,L,300.5,310.0,1413,44.5,152,0,No Failure,9.5,3.4157303370786516,Low Risk,12,2024-10-24 17:00:00
L54326,L,300.4,309.9,1496,31.8,154,0,No Failure,9.5,4.8427672955974845,Low Risk,13,2024-10-24 18:00:00
L54327,L,300.3,309.8,1466,41.2,156,0,No Failure,9.5,3.786407766990291,Low Risk,14,2024-10-24 19:00:00
M22008,M,300.3,309.8,1617,40.8,158,0,No Failure,9.5,3.8725490196078436,Low Risk,1,2024-10-24 20:00:00
L54329,L,300.2,309.8,1506,41.8,161,0,No Failure,9.600000000000023,3.8516746411483256,Low Risk,4,2024-10-24 21:00:00
L54330,L,300.2,309.8,1401,49.3,163,0,No Failure,9.600000000000023,3.3062880324543613,Low Risk,2,2024-10-24 22:00:00
H36565,H,300.2,309.9,1906,22.9,165,0,No Failure,9.699999999999989,7.20524017467249,Low Risk,3,2024-10-24 23:00:00
L54332,L,300.2,309.9,1566,36.4,170,0,No Failure,9.699999999999989,4.670329670329671,Low Risk,4,2024-10-25 00:00:00
L54333,L,300.2,310.0,1493,47.3,172,0,No Failure,9.800000000000011,3.6363636363636367,Low Risk,11,2024-10-25 01:00:00
L54334,L,300.3,310.1,1483,39.9,174,0,No Failure,9.800000000000011,4.360902255639098,Low Risk,7,2024-10-25 02:00:00
M22015,M,300.2,309.9,1569,31.2,176,0,No Failure,9.699999999999989,5.641025641025641,Low Risk,14,2024-10-25 03:00:00
M22016,M,300.2,310.0,1664,30.7,179,0,No Failure,9.800000000000011,5.830618892508143,Low Risk,11,2024-10-25 04:00:00
L54337,L,300.2,310.0,1486,40.1,182,0,No Failure,9.800000000000011,4.538653366583541,Low Risk,7,2024-10-25 05:00:00
L54338,L,300.2,310.0,1389,53.6,184,0,No Failure,9.800000000000011,3.432835820895522,Low Risk,2,2024-10-25 06:00:00
L54339,L,300.1,310.0,1511,41.7,186,0,No Failure,9.899999999999977,4.460431654676259,Low Risk,11,2024-10-25 07:00:00
M22020,M,300.2,310.1,1485,40.5,188,0,No Failure,9.900000000000034,4.6419753086419755,Low Risk,6,2024-10-25 08:00:00
L54341,L,300.2,310.2,1440,42.9,191,0,No Failure,10.0,4.452214452214452,Low Risk,5,2024-10-25 09:00:00
L54342,L,300.2,310.2,1378,43.9,193,0,No Failure,10.0,4.396355353075171,Low Risk,14,2024-10-25 10:00:00
M22023,M,300.1,310.1,1501,39.3,195,0,No Failure,10.0,4.961832061068702,Low Risk,1,2024-10-25 11:00:00
M22024,M,300.2,310.1,1474,44.0,198,0,No Failure,9.900000000000034,4.5,Low Risk,9,2024-10-25 12:00:00
L54345,L,300.2,310.1,1392,47.9,201,0,No Failure,9.900000000000034,4.196242171189979,Low Risk,5,2024-10-25 13:00:00
M22026,M,300.3,310.2,1429,44.7,203,0,No Failure,9.899999999999977,4.5413870246085,Low Risk,8,2024-10-25 14:00:00
L54347,L,300.3,310.3,1362,60.3,206,1,Overstrain Failure,10.0,3.416252072968491,High Risk,3,2024-10-25 15:00:00
L54348,L,300.3,310.3,1704,29.5,0,0,No Failure,10.0,0.0,Low Risk,1,2024-10-25 16:00:00
L54349,L,300.3,310.2,1492,52.3,2,0,No Failure,9.899999999999977,0.03824091778202677,Low Risk,7,2024-10-25 17:00:00
M22030,M,300.3,310.2,1442,39.5,4,0,No Failure,9.899999999999977,0.10126582278481013,Low Risk,11,2024-10-25 18:00:00
M22031,M,300.2,310.2,1438,51.5,7,0,No Failure,10.0,0.13592233009708737,Low Risk,2,2024-10-25 19:00:00
M22032,M,300.1,310.1,1402,46.6,10,0,No Failure,10.0,0.2145922746781116,Low Risk,13,2024-10-25 20:00:00
L54353,L,300.1,310.1,1684,30.8,13,0,No Failure,10.0,0.42207792207792205,Low Risk,14,2024-10-25 21:00:00
L54354,L,300.2,310.2,1530,48.5,15,0,No Failure,10.0,0.30927835051546393,Low Risk,8,2024-10-25 22:00:00
L54355,L,300.1,310.1,1569,43.5,17,0,No Failure,10.0,0.39080459770114945,Low Risk,8,2024-10-25 23:00:00
L54356,L,300.1,310.1,1650,31.6,19,0,No Failure,10.0,0.6012658227848101,Low Risk,4,2024-10-26 00:00:00
L54357,L,300.2,310.2,1415,49.6,21,0,No Failure,10.0,0.42338709677419356,Low Risk,4,2024-10-26 01:00:00
L54358,L,300.2,310.2,1600,31.5,23,0,No Failure,10.0,0.7301587301587301,Low Risk,1,2024-10-26 02:00:00
L54359,L,300.2,310.1,1523,42.3,25,0,No Failure,9.900000000000034,0.591016548463357,Low Risk,11,2024-10-26 03:00:00
M22040,M,300.2,310.2,1628,30.3,27,0,No Failure,10.0,0.8910891089108911,Low Risk,1,2024-10-26 04:00:00
L54361,L,300.2,310.3,1331,52.1,30,0,No Failure,10.100000000000023,0.5758157389635317,Low Risk,13,2024-10-26 05:00:00
L54362,L,300.3,310.3,2158,16.8,32,0,No Failure,10.0,1.9047619047619047,Low Risk,4,2024-10-26 06:00:00
L54363,L,300.2,310.3,1445,50.9,34,0,No Failure,10.100000000000023,0.6679764243614932,Low Risk,8,2024-10-26 07:00:00
M22044,M,300.2,310.3,1593,36.1,36,0,No Failure,10.100000000000023,0.9972299168975068,Low Risk,6,2024-10-26 08:00:00
L54365,L,300.3,310.4,1672,29.2,39,0,No Failure,10.099999999999966,1.3356164383561644,Low Risk,8,2024-10-26 09:00:00
M22046,M,300.4,310.5,1644,31.4,41,0,No Failure,10.100000000000023,1.3057324840764333,Low Risk,9,2024-10-26 10:00:00
L54367,L,300.4,310.5,1402,54.3,44,0,No Failure,10.100000000000023,0.8103130755064457,Low Risk,4,2024-10-26 11:00:00
L54368,L,300.4,310.4,1286,56.8,46,0,No Failure,10.0,0.8098591549295775,Low Risk,10,2024-10-26 12:00:00
L54369,L,300.4,310.4,1486,46.3,48,0,No Failure,10.0,1.0367170626349893,Low Risk,14,2024-10-26 13:00:00
L54370,L,300.3,310.3,1345,46.3,50,0,No Failure,10.0,1.0799136069114472,Low Risk,2,2024-10-26 14:00:00
L54371,L,300.3,310.3,1629,34.1,52,0,No Failure,10.0,1.5249266862170088,Low Risk,1,2024-10-26 15:00:00
M22052,M,300.2,310.2,1429,43.8,54,0,No Failure,10.0,1.2328767123287672,Low Risk,8,2024-10-26 16:00:00
L54373,L,300.1,310.1,1306,64.7,57,0,No Failure,10.0,0.8809891808346213,Low Risk,7,2024-10-26 17:00:00
L54374,L,300.1,310.1,1380,52.6,59,0,No Failure,10.0,1.1216730038022813,Low Risk,2,2024-10-26 18:00:00
M22055,M,300.1,310.1,1443,49.3,61,0,No Failure,10.0,1.2373225152129819,Low Risk,1,2024-10-26 19:00:00
H36610,H,300.1,310.1,1426,42.7,64,0,No Failure,10.0,1.4988290398126463,Low Risk,12,2024-10-26 20:00:00
L54377,L,300.0,310.0,1486,41.8,69,0,No Failure,10.0,1.6507177033492824,Low Risk,14,2024-10-26 21:00:00
M22058,M,300.0,309.9,1530,34.5,71,0,No Failure,9.899999999999977,2.0579710144927534,Low Risk,2,2024-10-26 22:00:00
L54379,L,300.0,309.9,1507,41.4,74,0,No Failure,9.899999999999977,1.7874396135265702,Low Risk,9,2024-10-26 23:00:00
L54380,L,300.0,309.9,1608,33.4,76,0,No Failure,9.899999999999977,2.2754491017964074,Low Risk,1,2024-10-27 00:00:00
L54381,L,300.0,309.8,1474,40.6,78,0,No Failure,9.800000000000011,1.921182266009852,Low Risk,11,2024-10-27 01:00:00
L54382,L,300.0,309.7,1326,61.9,80,0,No Failure,9.699999999999989,1.2924071082390953,Low Risk,8,2024-10-27 02:00:00
M22063,M,299.8,309.6,1434,48.0,82,0,No Failure,9.800000000000011,1.7083333333333333,Low Risk,6,2024-10-27 03:00:00
L54384,L,299.8,309.6,1526,41.7,85,0,No Failure,9.800000000000011,2.0383693045563547,Low Risk,10,2024-10-27 04:00:00
L54385,L,299.8,309.7,1483,39.6,87,0,No Failure,9.899999999999977,2.196969696969697,Low Risk,1,2024-10-27 05:00:00
L54386,L,299.8,309.7,1457,51.9,89,0,No Failure,9.899999999999977,1.7148362235067438,Low Risk,4,2024-10-27 06:00:00
M22067,M,299.7,309.6,1540,34.4,91,0,No Failure,9.900000000000034,2.6453488372093026,Low Risk,5,2024-10-27 07:00:00
L54388,L,299.8,309.7,1707,29.1,94,0,No Failure,9.899999999999977,3.2302405498281783,Low Risk,3,2024-10-27 08:00:00
L54389,L,299.8,309.7,1624,34.2,96,0,No Failure,9.899999999999977,2.807017543859649,Low Risk,8,2024-10-27 09:00:00
M22070,M,299.8,309.6,1331,50.2,98,0,No Failure,9.800000000000011,1.9521912350597608,Low Risk,9,2024-10-27 10:00:00
L54391,L,299.8,309.7,1431,40.3,101,0,No Failure,9.899999999999977,2.5062034739454098,Low Risk,2,2024-10-27 11:00:00
M22072,M,299.8,309.7,1705,28.5,103,0,No Failure,9.899999999999977,3.6140350877192984,Low Risk,4,2024-10-27 12:00:00
M22073,M,299.8,309.8,1427,45.2,106,0,No Failure,10.0,2.3451327433628317,Low Risk,6,2024-10-27 13:00:00
M22074,M,299.9,309.8,1625,41.2,109,0,No Failure,9.900000000000034,2.645631067961165,Low Risk,14,2024-10-27 14:00:00
L54395,L,299.9,309.8,1477,47.7,112,0,No Failure,9.900000000000034,2.348008385744235,Low Risk,7,2024-10-27 15:00:00
M22076,M,300.0,309.9,1651,28.1,114,0,No Failure,9.899999999999977,4.056939501779359,Low Risk,1,2024-10-27 16:00:00
L54397,L,299.9,309.8,1716,28.2,117,0,No Failure,9.900000000000034,4.1489361702127665,Low Risk,7,2024-10-27 17:00:00
H36632,H,299.9,309.8,1400,48.7,119,0,No Failure,9.900000000000034,2.4435318275154003,Low Risk,9,2024-10-27 18:00:00
M22079,M,299.8,309.7,1556,37.7,124,0,No Failure,9.899999999999977,3.289124668435013,Low Risk,9,2024-10-27 19:00:00
L54400,L,299.8,309.7,1429,42.6,127,0,No Failure,9.899999999999977,2.981220657276995,Low Risk,2,2024-10-27 20:00:00
H36635,H,299.7,309.6,1433,49.6,129,0,No Failure,9.900000000000034,2.600806451612903,Low Risk,6,2024-10-27 21:00:00
M22082,M,299.8,309.7,1320,61.7,134,0,No Failure,9.899999999999977,2.171799027552674,Low Risk,7,2024-10-27 22:00:00
L54403,L,299.8,309.6,1374,51.6,137,0,No Failure,9.800000000000011,2.6550387596899223,Low Risk,14,2024-10-27 23:00:00
L54404,L,299.8,309.6,1598,31.0,139,0,No Failure,9.800000000000011,4.483870967741935,Low Risk,9,2024-10-28 00:00:00
M22085,M,299.8,309.7,1910,21.8,141,0,No Failure,9.899999999999977,6.467889908256881,Low Risk,2,2024-10-28 01:00:00
L54406,L,299.7,309.6,1399,51.3,144,0,No Failure,9.900000000000034,2.8070175438596494,Low Risk,9,2024-10-28 02:00:00
L54407,L,299.7,309.6,1720,27.1,146,0,No Failure,9.900000000000034,5.387453874538745,Low Risk,6,2024-10-28 03:00:00
H36642,H,299.8,309.7,1368,47.4,148,0,No Failure,9.899999999999977,3.1223628691983123,Low Risk,1,2024-10-28 04:00:00
L54409,L,299.8,309.8,1749,33.4,153,0,No Failure,10.0,4.580838323353293,Low Risk,9,2024-10-28 05:00:00
L54410,L,299.8,309.8,1542,39.4,155,0,No Failure,10.0,3.934010152284264,Low Risk,4,2024-10-28 06:00:00
L54411,L,299.8,309.9,1553,36.6,157,0,No Failure,10.099999999999966,4.2896174863387975,Low Risk,14,2024-10-28 07:00:00
M22092,M,299.9,309.9,1639,42.1,159,0,No Failure,10.0,3.7767220902612824,Low Risk,3,2024-10-28 08:00:00
L54413,L,299.9,310.0,1447,45.9,162,0,No Failure,10.100000000000023,3.5294117647058822,Low Risk,5,2024-10-28 09:00:00
M22094,M,299.8,310.0,1397,48.1,164,0,No Failure,10.199999999999989,3.4095634095634093,Low Risk,5,2024-10-28 10:00:00
